Demand	OSNR
6137	19,77
6138	27,11
6139	24,76
6140	17,71
6141	18,24
6142	19,15
6143	19,46
6144	19,39
6145	20,18
6146	21,64
6147	22,2
6148	20,91
6149	20,2
6150	18,67
6151	19,34
6152	20,52
6153	20,94
6154	23,04
6155	21,95
6156	18,92
6157	19,63
6158	20,9
6159	21,37
6160	22,07
6161	21,17
6162	19,37
6163	17,87
6164	18,43
6165	19,7
6166	24,31
6167	22,91
6168	19,6
6169	19,06
6170	20,43
6171	19,79
6172	22,0
6173	21,11
6174	22,6
6175	21,6
6176	20,85
6177	29,61
6178	19,06
6179	18,57
6180	19,79
6181	19,23
6182	21,12
6183	20,37
6184	21,61
6185	20,79
6186	21,41
6187	18,39
6188	17,96
6189	19,01
6190	18,53
6191	20,1
6192	19,5
6193	20,49
6194	19,84
6195	23,87
6196	18,63
6197	18,18
6198	19,29
6199	18,77
6200	20,45
6201	19,8
6202	20,87
6203	20,17
6204	22,73
6205	20,36
6206	17,35
6207	18,35
6208	21,21
6209	16,72
6210	16,16
6211	25,68
6212	19,17
6213	16,7
6214	17,56
6215	19,81
6216	18,26
6217	16,15
6218	16,89
6219	18,76
6220	17,99
6221	22,62
6222	16,08
6223	14,66
6224	15,19
6225	16,39
6226	15,59
6227	14,29
6228	14,78
6229	15,87
6230	20,25
6231	17,39
6232	15,58
6233	16,23
6234	17,8
6235	16,75
6236	15,14
6237	15,73
6238	17,1
6239	20,98
6240	16,82
6241	15,19
6242	15,79
6243	17,19
6244	16,25
6245	14,78
6246	15,33
6247	16,57
6248	27,74
6249	20,52
6250	21,57
6251	23,7
6252	24,62
6253	19,87
6254	19,29
6255	25,07
6256	23,45
6257	18,04
6258	18,62
6259	19,61
6260	19,95
6261	19,87
6262	20,76
6263	22,47
6264	23,15
6265	20,31
6266	19,68
6267	19,08
6268	19,81
6269	21,15
6270	21,64
6271	22,11
6272	21,2
6273	19,36
6274	20,14
6275	21,59
6276	22,14
6277	21,31
6278	20,54
6279	20,9
6280	22,05
6281	25,76
6282	19,84
6283	20,72
6284	17,58
6285	18,1
6286	17,22
6287	17,7
6288	21,05
6289	22,23
6290	22,8
6291	20,02
6292	20,94
6293	23,53
6294	17,69
6295	18,22
6296	19,46
6297	17,32
6298	17,81
6299	18,93
6300	20,18
6301	21,13
6302	23,88
6303	19,26
6304	20,02
6305	19,56
6306	20,39
6307	22,59
6308	18,75
6309	19,43
6310	18,34
6311	18,95
6312	19,22
6313	17,74
6314	18,28
6315	19,54
6316	20,32
6317	21,31
6318	21,77
6319	19,43
6320	20,23
6321	22,34
6322	17,96
6323	18,53
6324	19,87
6325	17,37
6326	17,87
6327	17,57
6328	18,09
6329	19,29
6330	17,02
6331	17,48
6332	19,45
6333	20,26
6334	20,61
6335	18,71
6336	19,38
6337	21,05
6338	18,95
6339	19,66
6340	21,46
6341	18,23
6342	18,83
6343	18,47
6344	19,11
6345	20,66
6346	17,82
6347	18,37
6348	19,76
6349	20,62
6350	21,01
6351	18,96
6352	19,68
6353	21,48
6354	18,53
6355	19,17
6356	20,76
6357	17,87
6358	18,42
6359	18,09
6360	18,68
6361	20,07
6362	17,49
6363	18,0
6364	22,08
6365	18,14
6366	19,36
6367	19,76
6368	16,13
6369	15,63
6370	22,46
6371	20,11
6372	17,22
6373	18,18
6374	16,28
6375	14,8
6376	15,35
6377	15,77
6378	14,42
6379	14,92
6380	20,42
6381	17,38
6382	18,39
6383	18,7
6384	19,24
6385	16,74
6386	17,6
6387	17,87
6388	17,22
6389	16,35
6390	14,85
6391	15,41
6392	20,73
6393	19,01
6394	16,6
6395	17,44
6396	16,67
6397	15,08
6398	15,66
6399	15,84
6400	16,11
6401	14,68
6402	15,21
6403	15,37
6404	19,05
6405	17,8
6406	15,85
6407	16,55
6408	18,18
6409	16,1
6410	16,84
6411	17,06
6412	17,43
6413	15,61
6414	16,27
6415	16,47
6416	19,59
6417	18,21
6418	16,11
6419	16,86
6420	17,52
6421	15,67
6422	16,33
6423	16,54
6424	16,86
6425	15,22
6426	15,82
6427	16,0
6428	19,64
6429	20,94
6430	22,78
6431	18,47
6432	19,44
6433	16,05
6434	16,6
6435	15,68
6436	16,18
6437	19,8
6438	21,15
6439	20,37
6440	18,66
6441	19,68
6442	21,0
6443	16,17
6444	16,73
6445	17,37
6446	15,78
6447	16,3
6448	16,87
6449	18,83
6450	19,9
6451	21,29
6452	17,84
6453	18,67
6454	18,17
6455	19,07
6456	20,19
6457	17,3
6458	18,03
6459	16,85
6460	17,51
6461	17,14
6462	16,22
6463	16,79
6464	17,44
6465	18,99
6466	20,1
6467	19,47
6468	18,03
6469	18,9
6470	19,97
6471	16,45
6472	17,05
6473	17,74
6474	15,83
6475	16,36
6476	16,04
6477	16,59
6478	17,21
6479	15,47
6480	15,95
6481	18,05
6482	18,92
6483	18,43
6484	17,25
6485	17,97
6486	18,83
6487	17,51
6488	18,27
6489	19,19
6490	16,74
6491	17,38
6492	17,0
6493	17,68
6494	18,48
6495	16,31
6496	16,89
6497	18,38
6498	19,32
6499	18,79
6500	17,52
6501	18,29
6502	19,22
6503	17,06
6504	17,75
6505	18,56
6506	16,36
6507	16,95
6508	16,59
6509	17,21
6510	17,93
6511	15,96
6512	16,49
6513	20,29
6514	21,83
6515	21,7
6516	18,96
6517	20,06
6518	16,34
6519	16,93
6520	15,94
6521	16,48
6522	20,47
6523	22,1
6524	19,71
6525	19,18
6526	20,34
6527	20,24
6528	16,46
6529	17,06
6530	17,01
6531	16,05
6532	16,6
6533	16,55
6534	19,37
6535	20,59
6536	20,49
6537	18,27
6538	19,19
6539	18,63
6540	19,64
6541	19,55
6542	17,67
6543	18,47
6544	17,2
6545	17,91
6546	16,8
6547	16,52
6548	17,13
6549	17,08
6550	19,55
6551	20,83
6552	18,92
6553	18,47
6554	19,44
6555	19,36
6556	16,77
6557	17,41
6558	17,36
6559	16,11
6560	16,66
6561	16,33
6562	16,91
6563	16,86
6564	15,73
6565	16,23
6566	18,5
6567	19,47
6568	17,99
6569	17,62
6570	18,41
6571	18,35
6572	17,9
6573	18,75
6574	18,68
6575	17,07
6576	17,77
6577	17,35
6578	18,09
6579	18,03
6580	16,61
6581	17,23
6582	18,86
6583	19,93
6584	18,31
6585	17,92
6586	18,76
6587	18,7
6588	17,42
6589	18,17
6590	18,11
6591	16,67
6592	17,3
6593	16,92
6594	17,59
6595	17,53
6596	16,24
6597	16,81
6598	19,68
6599	19,81
6600	19,7
6601	17,9
6602	18,19
6603	18,27
6604	15,35
6605	15,4
6606	14,93
6607	14,97
6608	19,9
6609	20,03
6610	17,96
6611	18,43
6612	18,52
6613	18,44
6614	17,02
6615	15,48
6616	15,53
6617	15,48
6618	14,68
6619	15,05
6620	15,09
6621	15,05
6622	14,31
6623	18,64
6624	18,74
6625	18,65
6626	17,18
6627	17,42
6628	17,49
6629	17,82
6630	17,9
6631	17,82
6632	16,56
6633	16,77
6634	16,84
6635	16,26
6636	16,32
6637	15,28
6638	15,54
6639	15,59
6640	15,54
6641	14,74
6642	18,84
6643	18,95
6644	17,25
6645	17,64
6646	17,72
6647	17,65
6648	16,43
6649	15,8
6650	15,86
6651	15,81
6652	14,96
6653	15,11
6654	15,15
6655	15,34
6656	15,39
6657	15,34
6658	14,57
6659	14,7
6660	14,75
6661	17,67
6662	17,75
6663	16,39
6664	16,72
6665	16,78
6666	16,72
6667	15,71
6668	17,02
6669	17,09
6670	17,03
6671	15,95
6672	16,13
6673	16,19
6674	16,43
6675	16,49
6676	16,43
6677	15,47
6678	15,64
6679	15,69
6680	18,07
6681	18,16
6682	16,69
6683	17,04
6684	17,11
6685	17,04
6686	15,96
6687	16,5
6688	16,56
6689	16,5
6690	15,53
6691	15,7
6692	15,75
6693	15,96
6694	16,02
6695	15,97
6696	15,09
6697	15,24
6698	15,29
6699	23,84
6700	21,88
6701	21,79
6702	21,65
6703	21,99
6704	20,6
6705	18,77
6706	18,03
6707	18,31
6708	17,64
6709	24,13
6710	22,06
6711	20,33
6712	22,28
6713	20,81
6714	20,74
6715	20,63
6716	18,91
6717	18,15
6718	18,11
6719	18,05
6720	18,44
6721	17,74
6722	17,7
6723	17,65
6724	22,54
6725	21,0
6726	20,92
6727	20,81
6728	21,09
6729	19,92
6730	21,55
6731	20,27
6732	20,21
6733	20,11
6734	20,35
6735	19,34
6736	19,77
6737	18,87
6738	17,92
6739	18,98
6740	18,21
6741	18,16
6742	18,1
6743	22,79
6744	21,17
6745	19,7
6746	21,35
6747	20,12
6748	20,06
6749	19,97
6750	19,27
6751	18,45
6752	18,4
6753	18,34
6754	18,5
6755	17,8
6756	18,76
6757	18,02
6758	17,98
6759	17,92
6760	18,07
6761	17,42
6762	21,38
6763	20,15
6764	18,94
6765	20,29
6766	19,29
6767	19,24
6768	19,16
6769	20,63
6770	19,56
6771	19,51
6772	19,42
6773	19,63
6774	18,75
6775	19,96
6776	19,02
6777	18,97
6778	18,9
6779	19,08
6780	18,29
6781	21,85
6782	20,5
6783	19,2
6784	20,65
6785	19,58
6786	19,52
6787	19,44
6788	20,04
6789	19,09
6790	19,03
6791	18,96
6792	19,15
6793	18,35
6794	19,44
6795	18,6
6796	18,55
6797	18,48
6798	18,65
6799	17,93
6800	23,3
6801	19,6
6802	15,92
6803	16,63
6804	17,9
6805	18,37
6806	15,45
6807	16,08
6808	17,2
6809	17,59
6810	14,85
6811	15,41
6812	16,35
6813	16,68
6814	15,06
6815	15,64
6816	16,64
6817	16,99
6818	17,67
6819	14,95
6820	15,52
6821	16,49
6822	16,83
6823	14,57
6824	15,09
6825	15,96
6826	16,26
6827	14,25
6828	14,73
6829	15,53
6830	15,81
6831	17,07
6832	14,61
6833	15,14
6834	16,02
6835	16,33
6836	14,25
6837	14,74
6838	15,54
6839	15,82
6840	14,59
6841	15,11
6842	15,99
6843	16,29
6844	15,94
6845	16,3
6846	14,14
6847	14,61
6848	15,39
6849	15,66
6850	28,3
6851	27,99
6852	23,27
6853	19,21
6854	19,96
6855	21,35
6856	21,87
6857	18,71
6858	19,38
6859	20,58
6860	21,01
6861	18,08
6862	18,67
6863	19,67
6864	20,02
6865	18,3
6866	18,92
6867	19,98
6868	20,36
6869	21,09
6870	18,19
6871	18,79
6872	19,82
6873	20,18
6874	17,78
6875	18,33
6876	19,25
6877	19,57
6878	17,45
6879	17,95
6880	18,8
6881	19,09
6882	20,44
6883	17,83
6884	18,38
6885	19,32
6886	19,64
6887	17,45
6888	17,96
6889	18,81
6890	19,1
6891	17,81
6892	18,35
6893	19,28
6894	19,61
6895	19,23
6896	19,61
6897	17,34
6898	17,83
6899	18,65
6900	18,93
6901	28,27
6902	31,31
6903	20,91
6904	18,4
6905	19,5
6906	19,03
6907	20,21
6908	18,97
6909	18,55
6910	19,66
6911	18,54
6912	19,36
6913	19,0
6914	18,94
6915	17,15
6916	17,97
6917	17,62
6918	18,47
6919	17,58
6920	17,26
6921	18,08
6922	17,26
6923	17,87
6924	17,6
6925	19,64
6926	17,62
6927	18,53
6928	18,15
6929	19,1
6930	18,1
6931	17,75
6932	18,66
6933	17,74
6934	18,42
6935	18,12
6936	21,38
6937	18,67
6938	19,84
6939	19,34
6940	20,61
6941	19,27
6942	18,83
6943	20,01
6944	18,82
6945	19,69
6946	19,3
6947	18,95
6948	22,62
6949	19,3
6950	20,68
6951	20,08
6952	26,31
6953	19,44
6954	16,86
6955	17,74
6956	20,12
6957	19,33
6958	18,38
6959	17,31
6960	17,68
6961	18,88
6962	16,53
6963	17,35
6964	19,47
6965	21,94
6966	20,37
6967	18,79
6968	19,31
6969	17,18
6970	15,44
6971	16,08
6972	17,58
6973	19,04
6974	18,15
6975	17,48
6976	16,64
6977	15,06
6978	15,64
6979	16,99
6980	18,24
6981	17,49
6982	18,19
6983	15,93
6984	14,55
6985	15,06
6986	16,23
6987	17,26
6988	19,52
6989	16,9
6990	17,8
6991	20,21
6992	19,4
6993	16,03
6994	18,45
6995	17,36
6996	17,73
6997	17,89
6998	15,92
6999	16,62
7000	18,36
7001	20,16
7002	19,05
7003	17,83
7004	18,24
7005	16,49
7006	14,95
7007	15,52
7008	16,82
7009	18,02
7010	17,3
7011	16,74
7012	16,02
7013	14,61
7014	15,13
7015	16,32
7016	17,38
7017	16,75
7018	17,34
7019	15,39
7020	14,14
7021	14,61
7022	15,65
7023	16,55
7024	25,6
7025	24,52
7026	19,67
7027	20,52
7028	22,12
7029	22,74
7030	19,12
7031	19,87
7032	21,22
7033	21,72
7034	18,44
7035	19,08
7036	20,18
7037	20,58
7038	18,68
7039	19,35
7040	20,54
7041	20,97
7042	21,82
7043	18,56
7044	19,21
7045	20,35
7046	20,76
7047	18,12
7048	18,71
7049	19,72
7050	20,08
7051	17,76
7052	18,3
7053	19,22
7054	19,54
7055	21,06
7056	18,17
7057	18,77
7058	19,79
7059	20,15
7060	17,77
7061	18,31
7062	19,23
7063	19,55
7064	18,14
7065	18,74
7066	19,76
7067	20,12
7068	19,69
7069	20,12
7070	17,64
7071	18,17
7072	19,06
7073	19,37
7074	25,76
7075	22,88
7076	19,04
7077	19,77
7078	21,09
7079	21,58
7080	18,56
7081	19,21
7082	20,36
7083	20,77
7084	17,95
7085	18,52
7086	19,49
7087	19,82
7088	18,17
7089	18,76
7090	19,79
7091	20,15
7092	20,85
7093	18,06
7094	18,64
7095	19,63
7096	19,98
7097	17,66
7098	18,19
7099	19,09
7100	19,4
7101	17,34
7102	17,83
7103	18,65
7104	18,93
7105	20,23
7106	17,71
7107	18,24
7108	19,15
7109	19,46
7110	17,34
7111	17,83
7112	18,66
7113	18,94
7114	17,68
7115	18,22
7116	19,12
7117	19,43
7118	19,06
7119	19,43
7120	17,23
7121	17,71
7122	18,51
7123	18,78
7124	18,58
7125	19,58
7126	22,52
7127	17,64
7128	18,43
7129	17,27
7130	18,0
7131	16,79
7132	17,44
7133	16,18
7134	16,75
7135	16,4
7136	16,99
7137	18,22
7138	19,13
7139	21,69
7140	17,34
7141	18,08
7142	18,34
7143	19,28
7144	19,71
7145	17,49
7146	18,25
7147	20,24
7148	17,74
7149	18,55
7150	18,92
7151	16,99
7152	17,67
7153	19,36
7154	17,01
7155	17,69
7156	17,99
7157	16,36
7158	16,94
7159	18,34
7160	17,26
7161	17,99
7162	18,31
7163	16,58
7164	17,2
7165	18,69
7166	17,04
7167	17,73
7168	19,44
7169	16,34
7170	16,93
7171	17,13
7172	17,83
7173	18,14
7174	16,46
7175	17,06
7176	18,51
7177	16,66
7178	17,29
7179	17,57
7180	16,06
7181	16,61
7182	17,89
7183	16,28
7184	16,86
7185	17,11
7186	15,72
7187	16,23
7188	17,4
7189	16,63
7190	17,26
7191	18,78
7192	15,99
7193	16,53
7194	16,72
7195	17,35
7196	17,63
7197	16,1
7198	16,66
7199	17,96
7200	16,29
7201	16,87
7202	17,11
7203	15,72
7204	16,23
7205	17,41
7206	16,69
7207	17,32
7208	17,6
7209	16,08
7210	16,63
7211	17,92
7212	15,81
7213	16,33
7214	17,54
7215	16,08
7216	16,63
7217	17,93
7218	15,5
7219	15,99
7220	16,15
7221	16,71
7222	16,95
7223	15,6
7224	16,1
7225	17,24
7226	18,63
7227	19,64
7228	22,64
7229	17,68
7230	18,48
7231	17,31
7232	18,04
7233	15,37
7234	15,84
7235	16,82
7236	17,48
7237	16,21
7238	16,78
7239	16,43
7240	17,03
7241	17,55
7242	18,33
7243	20,35
7244	16,78
7245	17,43
7246	17,65
7247	18,45
7248	18,8
7249	16,91
7250	17,58
7251	19,23
7252	17,13
7253	17,84
7254	18,15
7255	16,47
7256	17,07
7257	18,52
7258	16,48
7259	17,09
7260	17,35
7261	15,9
7262	16,43
7263	17,66
7264	16,71
7265	17,35
7266	17,63
7267	16,1
7268	16,65
7269	17,96
7270	16,51
7271	17,12
7272	18,59
7273	15,88
7274	16,41
7275	16,59
7276	17,21
7277	17,48
7278	15,99
7279	16,54
7280	17,8
7281	16,18
7282	16,74
7283	16,98
7284	15,62
7285	16,12
7286	17,27
7287	15,83
7288	16,35
7289	16,57
7290	15,31
7291	15,78
7292	16,83
7293	16,15
7294	16,71
7295	18,03
7296	15,56
7297	16,06
7298	16,22
7299	16,79
7300	17,04
7301	15,67
7302	16,17
7303	17,32
7304	15,84
7305	16,36
7306	16,58
7307	15,32
7308	15,79
7309	16,84
7310	16,2
7311	16,76
7312	17,01
7313	15,64
7314	16,14
7315	17,29
7316	15,4
7317	15,88
7318	16,96
7319	15,65
7320	16,15
7321	17,3
7322	15,12
7323	15,56
7324	15,71
7325	16,22
7326	16,44
7327	15,21
7328	15,67
7329	16,69
7330	20,78
7331	17,56
7332	18,61
7333	18,94
7334	18,32
7335	17,56
7336	16,65
7337	16,96
7338	20,03
7339	17,18
7340	18,14
7341	18,43
7342	20,27
7343	18,69
7344	16,41
7345	17,21
7346	19,13
7347	17,86
7348	15,89
7349	16,6
7350	17,89
7351	16,9
7352	15,24
7353	15,85
7354	18,31
7355	17,23
7356	15,47
7357	16,11
7358	17,94
7359	15,95
7360	16,66
7361	16,88
7362	18,09
7363	17,06
7364	15,35
7365	15,97
7366	17,36
7367	16,46
7368	14,93
7369	15,5
7370	16,79
7371	15,99
7372	14,59
7373	15,11
7374	17,31
7375	15,53
7376	16,17
7377	16,37
7378	17,44
7379	16,53
7380	14,98
7381	15,55
7382	16,8
7383	16,0
7384	14,59
7385	15,11
7386	17,4
7387	16,49
7388	14,96
7389	15,52
7390	16,12
7391	14,69
7392	15,22
7393	16,5
7394	14,96
7395	15,52
7396	15,69
7397	16,6
7398	15,83
7399	14,47
7400	14,98
7401	20,89
7402	17,61
7403	18,68
7404	19,01
7405	18,38
7406	15,52
7407	17,61
7408	16,69
7409	17,01
7410	18,8
7411	16,48
7412	17,29
7413	17,54
7414	18,98
7415	17,74
7416	15,82
7417	16,51
7418	18,1
7419	17,06
7420	15,36
7421	15,98
7422	17,09
7423	16,24
7424	14,77
7425	15,31
7426	17,43
7427	16,52
7428	14,98
7429	15,55
7430	17,13
7431	15,4
7432	16,03
7433	16,22
7434	17,25
7435	16,37
7436	14,87
7437	15,43
7438	16,63
7439	15,86
7440	14,49
7441	15,0
7442	16,14
7443	15,44
7444	14,17
7445	14,65
7446	16,59
7447	15,03
7448	15,6
7449	15,78
7450	16,7
7451	15,92
7452	14,53
7453	15,05
7454	16,15
7455	15,45
7456	14,18
7457	14,66
7458	16,67
7459	15,89
7460	14,51
7461	15,02
7462	15,56
7463	14,27
7464	14,75
7465	15,89
7466	14,51
7467	15,03
7468	15,18
7469	15,98
7470	15,3
7471	14,07
7472	14,53
7473	20,78
7474	21,89
7475	23,38
7476	19,75
7477	20,61
7478	19,36
7479	20,14
7480	18,84
7481	19,54
7482	18,2
7483	18,8
7484	18,43
7485	19,06
7486	20,38
7487	21,39
7488	22,69
7489	19,43
7490	20,23
7491	20,51
7492	21,55
7493	20,96
7494	19,59
7495	20,42
7496	21,44
7497	19,86
7498	20,75
7499	20,25
7500	19,05
7501	19,78
7502	20,65
7503	19,07
7504	19,81
7505	19,4
7506	18,38
7507	19,01
7508	19,73
7509	19,35
7510	20,13
7511	19,69
7512	18,62
7513	19,28
7514	20,05
7515	19,11
7516	19,85
7517	20,73
7518	18,37
7519	18,99
7520	19,21
7521	19,96
7522	19,54
7523	18,5
7524	19,14
7525	19,88
7526	18,71
7527	19,38
7528	19,01
7529	18,07
7530	18,65
7531	19,31
7532	18,3
7533	18,92
7534	18,57
7535	17,71
7536	18,25
7537	18,85
7538	18,67
7539	19,34
7540	20,12
7541	18,0
7542	18,57
7543	18,76
7544	19,45
7545	19,06
7546	18,11
7547	18,7
7548	19,37
7549	18,31
7550	18,92
7551	18,58
7552	17,72
7553	18,25
7554	18,86
7555	18,73
7556	19,41
7557	19,03
7558	18,09
7559	18,67
7560	19,34
7561	17,81
7562	18,36
7563	18,98
7564	18,09
7565	18,67
7566	19,34
7567	17,49
7568	17,99
7569	18,17
7570	18,76
7571	18,43
7572	17,59
7573	18,11
7574	18,7
7575	20,84
7576	21,96
7577	23,47
7578	19,79
7579	20,66
7580	19,4
7581	20,19
7582	17,35
7583	17,84
7584	18,88
7585	19,58
7586	18,23
7587	18,83
7588	18,46
7589	19,1
7590	19,66
7591	20,5
7592	21,54
7593	18,83
7594	19,52
7595	19,77
7596	20,63
7597	20,15
7598	18,97
7599	19,69
7600	20,54
7601	19,21
7602	19,97
7603	19,54
7604	18,5
7605	19,14
7606	19,88
7607	18,52
7608	19,16
7609	18,8
7610	17,9
7611	18,46
7612	19,09
7613	18,76
7614	19,44
7615	19,06
7616	18,11
7617	18,7
7618	19,37
7619	18,55
7620	19,2
7621	19,95
7622	17,89
7623	18,44
7624	18,63
7625	19,3
7626	18,93
7627	18,0
7628	18,57
7629	19,22
7630	18,19
7631	18,79
7632	18,46
7633	17,61
7634	18,14
7635	18,72
7636	17,83
7637	18,38
7638	18,07
7639	17,29
7640	17,78
7641	18,32
7642	18,16
7643	18,75
7644	19,43
7645	17,55
7646	18,06
7647	18,24
7648	18,85
7649	18,51
7650	17,66
7651	18,18
7652	18,78
7653	17,83
7654	18,38
7655	18,08
7656	17,29
7657	17,78
7658	18,32
7659	18,22
7660	18,82
7661	18,48
7662	17,63
7663	18,16
7664	18,75
7665	17,38
7666	17,88
7667	18,43
7668	17,63
7669	18,16
7670	18,75
7671	17,08
7672	17,55
7673	17,71
7674	18,24
7675	17,94
7676	17,18
7677	17,66
7678	18,18
7679	19,58
7680	20,87
7681	20,76
7682	18,43
7683	19,39
7684	18,0
7685	18,86
7686	17,44
7687	18,2
7688	16,75
7689	17,39
7690	16,99
7691	17,67
7692	19,14
7693	20,28
7694	20,19
7695	18,08
7696	18,96
7697	19,28
7698	20,47
7699	18,68
7700	18,26
7701	19,18
7702	19,1
7703	18,56
7704	19,55
7705	18,04
7706	17,67
7707	18,47
7708	18,4
7709	17,69
7710	18,49
7711	17,26
7712	16,95
7713	17,62
7714	17,56
7715	17,99
7716	18,85
7717	17,53
7718	17,2
7719	17,91
7720	17,85
7721	17,73
7722	18,54
7723	18,47
7724	16,93
7725	17,6
7726	17,84
7727	18,67
7728	17,39
7729	17,07
7730	17,76
7731	17,7
7732	17,3
7733	18,03
7734	16,9
7735	16,61
7736	17,23
7737	17,18
7738	16,86
7739	17,52
7740	16,5
7741	16,23
7742	16,8
7743	16,75
7744	17,26
7745	17,98
7746	17,92
7747	16,53
7748	17,14
7749	17,36
7750	18,1
7751	16,95
7752	16,66
7753	17,29
7754	17,24
7755	16,87
7756	17,53
7757	16,5
7758	16,24
7759	16,81
7760	16,76
7761	17,33
7762	18,06
7763	16,92
7764	16,63
7765	17,26
7766	17,21
7767	16,34
7768	16,92
7769	16,87
7770	16,63
7771	17,26
7772	17,21
7773	15,99
7774	16,53
7775	16,72
7776	17,36
7777	16,36
7778	16,1
7779	16,66
7780	16,61
7781	19,65
7782	20,95
7783	20,84
7784	18,48
7785	19,45
7786	18,04
7787	18,92
7788	15,85
7789	16,37
7790	17,48
7791	18,25
7792	16,78
7793	17,43
7794	17,03
7795	17,72
7796	18,33
7797	19,27
7798	19,19
7799	17,43
7800	18,18
7801	18,45
7802	19,42
7803	17,95
7804	17,58
7805	18,37
7806	18,3
7807	17,84
7808	18,67
7809	17,39
7810	17,07
7811	17,77
7812	17,71
7813	17,09
7814	17,79
7815	16,71
7816	16,43
7817	17,03
7818	16,98
7819	17,35
7820	18,09
7821	16,95
7822	16,66
7823	17,29
7824	17,23
7825	17,12
7826	17,82
7827	17,77
7828	16,42
7829	17,01
7830	17,22
7831	17,93
7832	16,82
7833	16,54
7834	17,15
7835	17,1
7836	16,74
7837	17,38
7838	16,39
7839	16,13
7840	16,68
7841	16,64
7842	16,35
7843	16,94
7844	16,02
7845	15,78
7846	16,3
7847	16,25
7848	16,71
7849	17,35
7850	17,29
7851	16,06
7852	16,61
7853	16,79
7854	17,44
7855	16,43
7856	16,17
7857	16,73
7858	16,69
7859	16,36
7860	16,95
7861	16,03
7862	15,79
7863	16,31
7864	16,26
7865	16,77
7866	17,41
7867	16,41
7868	16,15
7869	16,71
7870	16,66
7871	15,88
7872	16,41
7873	16,36
7874	16,15
7875	16,71
7876	16,66
7877	15,57
7878	16,06
7879	16,22
7880	16,79
7881	15,9
7882	15,67
7883	16,17
7884	16,13
7885	18,88
7886	18,98
7887	18,89
7888	17,35
7889	17,6
7890	17,68
7891	17,13
7892	17,2
7893	16,53
7894	16,59
7895	15,79
7896	15,84
7897	16,05
7898	16,1
7899	18,38
7900	18,47
7901	18,39
7902	16,98
7903	17,21
7904	17,29
7905	18,54
7906	18,63
7907	17,03
7908	17,41
7909	17,48
7910	17,41
7911	16,25
7912	17,74
7913	17,82
7914	16,44
7915	16,77
7916	16,84
7917	16,78
7918	15,75
7919	16,79
7920	16,86
7921	15,71
7922	15,99
7923	16,05
7924	16,0
7925	15,11
7926	17,12
7927	17,19
7928	15,97
7929	16,27
7930	16,32
7931	16,27
7932	15,34
7933	16,83
7934	16,9
7935	16,84
7936	15,8
7937	15,98
7938	16,03
7939	16,95
7940	17,02
7941	15,83
7942	16,12
7943	16,18
7944	16,13
7945	15,22
7946	16,37
7947	16,43
7948	15,37
7949	15,63
7950	15,69
7951	15,64
7952	14,81
7953	15,9
7954	15,96
7955	14,99
7956	15,23
7957	15,28
7958	15,24
7959	14,48
7960	16,33
7961	16,39
7962	16,33
7963	15,39
7964	15,55
7965	15,6
7966	16,43
7967	16,49
7968	15,42
7969	15,69
7970	15,74
7971	15,69
7972	14,86
7973	15,91
7974	15,97
7975	15,0
7976	15,24
7977	15,29
7978	15,24
7979	14,48
7980	16,4
7981	16,46
7982	15,4
7983	15,66
7984	15,71
7985	15,66
7986	14,84
7987	15,35
7988	15,4
7989	15,35
7990	14,57
7991	15,66
7992	15,71
7993	15,66
7994	14,84
7995	14,98
7996	15,03
7997	15,75
7998	15,8
7999	14,87
8000	15,1
8001	15,15
8002	15,1
8003	14,36
8004	18,95
8005	19,05
8006	18,96
8007	17,4
8008	17,65
8009	17,73
8010	17,18
8011	17,25
8012	14,83
8013	14,87
8014	16,57
8015	16,63
8016	15,82
8017	15,87
8018	16,08
8019	16,14
8020	17,49
8021	17,56
8022	17,49
8023	16,31
8024	16,51
8025	16,57
8026	17,62
8027	17,7
8028	16,35
8029	16,68
8030	16,74
8031	16,68
8032	15,67
8033	16,96
8034	17,02
8035	15,84
8036	16,13
8037	16,19
8038	16,13
8039	15,23
8040	16,15
8041	16,21
8042	15,19
8043	15,45
8044	15,49
8045	15,45
8046	14,66
8047	16,43
8048	16,49
8049	15,42
8050	15,69
8051	15,74
8052	15,69
8053	14,86
8054	16,18
8055	16,24
8056	16,19
8057	15,27
8058	15,43
8059	15,48
8060	16,28
8061	16,34
8062	15,3
8063	15,56
8064	15,61
8065	15,56
8066	14,75
8067	15,78
8068	15,83
8069	14,89
8070	15,12
8071	15,17
8072	15,13
8073	14,38
8074	15,37
8075	15,41
8076	14,54
8077	14,76
8078	14,81
8079	14,76
8080	14,07
8081	15,74
8082	15,79
8083	15,75
8084	14,9
8085	15,05
8086	15,1
8087	15,83
8088	15,89
8089	14,94
8090	15,17
8091	15,22
8092	15,17
8093	14,42
8094	15,37
8095	15,42
8096	14,55
8097	14,77
8098	14,81
8099	14,77
8100	14,08
8101	15,8
8102	15,86
8103	14,91
8104	15,15
8105	15,19
8106	15,15
8107	14,4
8108	14,87
8109	14,91
8110	14,87
8111	14,16
8112	15,15
8113	15,2
8114	15,15
8115	14,4
8116	14,54
8117	14,58
8118	15,23
8119	15,28
8120	14,43
8121	14,64
8122	14,69
8123	14,64
8124	13,97
8125	21,07
8126	19,44
8127	19,36
8128	19,24
8129	19,53
8130	18,32
8131	18,99
8132	17,9
8133	18,31
8134	17,35
